"dow","id","acre","utm_x","utm_y","county","county_name","inspect","include_insp","infest","lake_name","accessible","ramp","ramp_per_acre","infest_zm","infest_ss","zm_suit","ss_suit","nLake50","nLake30","nLake20","nLake10","acre20","acre50","acre200","acre500","acre1000","acre2500","acreInf","countypop","d2HWYmeter","boatPerHour","nAccess","dataTraffic","annualTraffic1","annualTraffic2"
"19005400",7626,15,491432,4966663,"19","dakota",0,0,0,"unnamed",0,0,0,0,0,1,1,463,229,104,45,1,0,0,0,0,0,0,417486,620.4566571,NA,1,NA,1829.35516716,287.73605
"21005900",7627,15,314956,5095105,"21","douglas",0,0,0,"unnamed",0,0,0,0,0,1,1,718,346,132,46,1,0,0,0,0,0,0,37456,5514.111188,NA,1,NA,1786.163863032,208.93504
"21022700",7628,15,299109,5092812,"21","douglas",0,0,0,"loves",0,0,0,0,0,NA,NA,824,444,228,48,1,0,0,0,0,0,0,37456,1302.032068,NA,1,NA,1608.15863268,188.14746
"21038700",7629,15,295965,5083288,"21","douglas",0,0,0,"unnamed",0,0,0,0,0,NA,NA,768,372,221,76,1,0,0,0,0,0,0,37456,4405.892643,NA,1,NA,1659.209989608,206.76039
"26008300",7630,15,278716,5103723,"26","grant",0,0,0,"werson",0,0,0,0,0,NA,NA,916,446,217,53,1,0,0,0,0,0,0,5956,678.3454764,NA,1,NA,1879.2775776,268.09375
"26031000",7631,15,284683,5095489,"26","grant",0,0,0,"unnamed",0,0,0,0,0,NA,NA,840,447,199,55,1,0,0,0,0,0,0,5956,1242.224574,NA,1,NA,1905.047388048,264.9754
"27009100",7632,15,462470,4972312,"27","hennepin",0,0,0,"wing",0,0,0,0,0,1,1,486,239,133,38,1,0,0,0,0,0,0,1232483,1615.979801,NA,1,NA,3245.56062192,405.62778
"27010800",7633,15,460425,4983237,"27","hennepin",0,0,0,"kreatz",0,0,0,0,0,1,1,567,229,110,29,1,0,0,0,0,0,0,1232483,2081.092167,NA,1,NA,3248.676289776,372.4183
"27011000",7634,15,465021,4981153,"27","hennepin",0,0,0,"cavanaugh",0,0,0,0,0,1,1,578,250,114,33,1,0,0,0,0,0,0,1232483,1066.985756,NA,1,NA,3316.51398156,405.62778
"27019300",7635,15,446178,4997631,"27","hennepin",0,0,0,"unnamed",0,0,0,0,0,NA,NA,547,210,86,22,1,0,0,0,0,0,0,1232483,5634.819682,NA,1,NA,3365.406560184,477.1514
"27062700",7636,15,468997,4986080,"27","hennepin",0,0,0,"northwood",0,0,0,0,0,NA,NA,614,247,112,27,1,0,0,0,0,0,0,1232483,117.341795,NA,1,NA,5609.537315952,476.08777
"29012200",7637,15,360379,5225993,"29","hubbard",0,0,0,"1st little gulch",1,1,0.0666666666666667,0,0,NA,NA,811,340,155,36,1,0,0,0,0,0,0,20718,3328.066215,NA,1,NA,1467.308141904,398.24893
"29022500",7638,15,353554,5224473,"29","hubbard",0,0,0,"camp seven",0,0,0,0,0,NA,NA,801,347,190,53,1,0,0,0,0,0,0,20718,5659.712407,NA,1,NA,1222.680503376,286.33395
"29027800",7639,15,344005,5217137,"29","hubbard",0,0,0,"unnamed",0,0,0,0,0,NA,NA,757,376,224,69,1,0,0,0,0,0,0,20718,7064.494625,NA,1,NA,1145.113197024,268.73843
"29029300",7640,15,336268,5226794,"29","hubbard",0,0,0,"twin",0,0,0,0,0,1,1,765,387,220,66,1,0,0,0,0,0,0,20718,1262.855629,NA,1,NA,1415.41240068,284.07144
"29031700",7641,15,372422,5195237,"29","hubbard",0,0,0,"unnamed",0,0,0,0,0,NA,NA,794,385,201,43,1,0,0,0,0,0,0,20718,3591.63432,NA,1,NA,1277.224216032,270.67807
"29045900",7642,15,352141,5204143,"29","hubbard",0,0,0,"unnamed",0,0,0,0,0,NA,NA,780,355,179,58,1,0,0,0,0,0,0,20718,1768.220083,NA,1,NA,1515.223677816,302.67087
"3005700",7643,15,320657,5194983,"3","becker",0,0,0,"unnamed",0,0,0,0,0,NA,NA,797,200,62,17,1,0,0,0,0,0,0,33734,1614.011778,NA,1,NA,1798.48270476,227.31046
"3012600",7644,15,314916,5197607,"3","becker",0,0,0,"pihlaja's",0,0,0,0,0,NA,NA,829,215,77,17,1,0,0,0,0,0,0,33734,1627.040319,NA,1,NA,1718.475550272,233.12778
"3013200",7645,15,306543,5208227,"3","becker",0,0,0,"unnamed",0,0,0,0,0,NA,NA,798,322,131,31,1,0,0,0,0,0,0,33734,12648.83992,NA,1,NA,1587.54343452,214.07335
"3027400",7646,15,290095,5192537,"3","becker",0,0,0,"sand",0,0,0,0,0,NA,NA,889,339,155,37,1,0,0,0,0,0,0,33734,2163.927667,NA,1,NA,1742.682797688,209.13289
"3068100",7647,15,291298,5219428,"3","becker",0,0,0,"bodaush",0,0,0,0,0,NA,NA,721,262,121,42,1,0,0,0,0,0,0,33734,8945.687325,NA,1,NA,1621.553586936,207.48067
"3069200",7648,15,330792,5207185,"3","becker",0,0,0,"knights",0,0,0,0,0,NA,NA,749,355,147,26,1,0,0,0,0,0,0,33734,7228.251397,NA,1,NA,1658.152018128,214.07335
"31002700",7649,15,485721,5231012,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,643,173,104,36,1,0,0,0,0,0,0,45242,1175.098819,NA,1,NA,2091.212700168,198.2706
"31010300",7650,15,476924,5236365,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,1,1,702,289,122,34,1,0,0,0,0,0,0,45242,3674.693914,NA,1,NA,1961.740072632,179.43262
"31018200",7651,15,478036,5299446,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,545,171,86,49,1,0,0,0,0,0,0,45242,4166.386802,NA,1,NA,1664.122629408,176.52026
"31023500",7652,15,466432,5255610,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,828,503,319,79,1,0,0,0,0,0,0,45242,11636.61174,NA,1,NA,2026.7701398,165.92628
"31033000",7653,15,472701,5301279,"31","itasca",0,0,0,"island",0,0,0,0,0,1,0,547,173,86,50,1,0,0,0,0,0,0,45242,5978.741804,NA,1,NA,1706.978701152,175.66606
"31038000",7654,15,464590,5243692,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,791,439,215,37,1,0,0,0,0,0,0,45242,6738.696293,NA,1,NA,2063.33732772,165.92628
"31041100",7655,15,456811,5255997,"31","itasca",0,0,0,"upper spring",0,0,0,0,0,NA,NA,869,502,309,120,1,0,0,0,0,0,0,45242,2721.579101,NA,1,NA,1927.953452616,175.85228
"31057400",7656,15,455614,5236556,"31","itasca",0,0,0,"stevens",0,0,0,0,0,1,1,806,340,148,31,1,0,0,0,0,0,0,45242,2807.564884,NA,1,NA,1909.921900248,197.81647
"31065500",7657,15,454798,5275076,"31","itasca",0,0,0,"cad",0,0,0,0,0,1,0,774,494,326,114,1,0,0,0,0,0,0,45242,5120.404435,NA,1,NA,1820.92897824,165.92628
"31095400",7658,15,468287,5262291,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,1,0,818,504,343,103,1,0,0,0,0,0,0,45242,15912.74636,NA,1,NA,1819.09767864,165.92628
"31095600",7659,15,471990,5259912,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,811,504,291,73,1,0,0,0,0,0,0,45242,13181.60893,NA,1,NA,1896.31942932,165.92628
"31098500",7660,15,422468,5254586,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,726,155,45,12,1,0,0,0,0,0,0,45242,704.0014295,NA,1,NA,1873.820473536,206.81197
"31098600",7661,15,426722,5278883,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,646,225,116,31,1,0,0,0,0,0,0,45242,12312.74156,NA,1,NA,2003.476756488,191.9199
"31099600",7662,15,415019,5268988,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,608,168,74,33,1,0,0,0,0,0,0,45242,2228.843271,NA,1,NA,1976.269005792,188.30678
"31099700",7663,15,416528,5266538,"31","itasca",0,0,0,"unnamed",0,0,0,0,0,NA,NA,640,160,72,31,1,0,0,0,0,0,0,45242,2520.124847,NA,1,NA,1980.412865016,180.66281
"36003800",7664,15,400106,5307340,"36","koochiching",0,0,0,"pine",0,0,0,0,0,NA,NA,254,56,31,8,1,0,0,0,0,0,0,12628,5044.151417,NA,1,NA,1368.136423752,228.19098
"38012000",7665,15,643753,5323309,"38","lake",0,0,0,"lounge",0,0,0,0,0,NA,NA,1127,645,419,147,1,0,0,0,0,0,0,10625,51538.49564,NA,1,NA,1256.462210592,250.67314
"38020800",7666,15,642541,5334932,"38","lake",0,0,0,"mist",0,0,0,0,0,NA,NA,992,493,272,78,1,0,0,0,0,0,0,10625,56568.77162,NA,1,NA,1256.462210592,250.67314
"38027000",7667,15,630102,5277154,"38","lake",0,0,0,"dumbbell",0,0,0,0,0,NA,NA,811,303,147,31,1,0,0,0,0,0,0,10625,6188.640022,NA,1,NA,1185.38373048,282.3702
"38032500",7668,15,635832,5315179,"38","lake",0,0,0,"blissfull",0,0,0,0,0,1,0,1162,677,383,128,1,0,0,0,0,0,0,10625,40707.47155,NA,1,NA,1256.462210592,250.67314
"38037600",7669,15,634510,5318224,"38","lake",0,0,0,"muskrat",0,0,0,0,0,1,0,1141,659,365,129,1,0,0,0,0,0,0,10625,42847.94872,NA,1,NA,1256.462210592,250.67314
"38040700",7670,15,628956,5243393,"38","lake",0,0,0,"unnamed",0,0,0,0,0,NA,NA,268,61,31,11,1,0,0,0,0,0,0,10625,4443.779972,NA,1,NA,1398.373545768,242.12907
"38048600",7671,15,623674,5308271,"38","lake",0,0,0,"brunch",0,0,0,0,0,NA,NA,1117,521,298,80,1,0,0,0,0,0,0,10625,28314.07107,NA,1,NA,1256.462210592,250.67314
"38060700",7672,15,610317,5308184,"38","lake",0,0,0,"unnamed",0,0,0,0,0,NA,NA,988,425,197,72,1,0,0,0,0,0,0,10625,17968.85128,NA,1,NA,1205.022879168,250.67314
"38069500",7673,15,604333,5287399,"38","lake",0,0,0,"climber",0,0,0,0,0,NA,NA,808,267,117,47,1,0,0,0,0,0,0,10625,2247.361517,NA,1,NA,1320.7665504,303.20767
"38079900",7674,15,591821,5331351,"38","lake",0,0,0,"webfoot",0,0,0,0,0,NA,NA,646,227,100,41,1,0,0,0,0,0,0,10625,22175.27749,NA,1,NA,1217.135366208,287.3505
"38089400",7675,15,597563,5228584,"38","lake",0,0,0,"unnamed",0,0,0,0,0,NA,NA,188,78,49,16,1,0,0,0,0,0,0,10625,15794.47164,NA,1,NA,1199.635726968,228.19098
"38089600",7676,15,610506,5227210,"38","lake",0,0,0,"unnamed",0,0,0,0,0,NA,NA,150,60,20,1,1,0,0,0,0,0,0,10625,7339.482855,NA,1,NA,1121.153127528,228.19098
"38090000",7677,15,639367,5256682,"38","lake",0,0,0,"slade",0,0,0,0,0,NA,NA,369,118,58,20,1,0,0,0,0,0,0,10625,5094.308413,NA,1,NA,1153.61818512,170.48228
"39000700",7678,15,349588,5388459,"39","lake of the woods",0,0,0,"keller dam",0,0,0,0,0,NA,NA,6,5,4,3,1,0,0,0,0,0,0,3814,16238.84477,NA,1,NA,3352.795940856,228.19098
"4009600",7679,15,374011,5266910,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,NA,NA,474,205,116,43,1,0,0,0,0,0,0,46106,8806.260334,NA,1,NA,1793.784559944,192.98985
"4011600",7680,15,372822,5274154,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,NA,NA,454,195,122,39,1,0,0,0,0,0,0,46106,2845.063243,NA,1,NA,1976.5382016,204.53484
"4029200",7681,15,341656,5270328,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,1,1,632,203,72,21,1,0,0,0,0,0,0,46106,5189.026889,NA,1,NA,1899.816949896,192.98985
"4033500",7682,15,338245,5302120,"4","beltrami",0,0,0,"caville",0,0,0,0,0,NA,NA,325,158,97,44,1,0,0,0,0,0,0,46106,1879.77614,NA,1,NA,1852.08472764,188.87303
"4034800",7683,15,379156,5258008,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,NA,NA,487,181,99,37,1,0,0,0,0,0,0,46106,8953.554578,NA,1,NA,1838.042744808,181.56989
"4036000",7684,15,384451,5275295,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,NA,NA,416,176,95,30,1,0,0,0,0,0,0,46106,10018.36572,NA,1,NA,1898.947213416,181.56989
"4043000",7685,15,348695,5300490,"4","beltrami",0,0,0,"unnamed",0,0,0,0,0,1,1,334,165,103,44,1,0,0,0,0,0,0,46106,1201.143764,NA,1,NA,1907.045539152,204.93413
"47027700",7686,15,396367,4983420,"47","meeker",0,0,0,"unnamed",0,0,0,0,0,NA,NA,353,110,47,19,1,0,0,0,0,0,0,23110,4159.377855,NA,1,NA,1310.873662128,150.52077
"49009900",7687,15,382171,5115035,"49","morrison",0,0,0,"bass",0,0,0,0,0,1,1,352,148,86,41,1,0,0,0,0,0,0,32821,5603.212405,NA,1,NA,1924.577179944,160.21538
"49011400",7688,15,379620,5112980,"49","morrison",0,0,0,"unnamed",0,0,0,0,0,1,1,325,144,84,35,1,0,0,0,0,0,0,32821,2446.356272,NA,1,NA,1788.834689664,163.61601
"56004400",7689,15,318912,5123784,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,720,203,95,23,1,0,0,0,0,0,0,58085,1826.556541,NA,1,NA,2299.042163736,198.81252
"56011100",7690,15,311736,5119010,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,0,849,289,156,59,1,0,0,0,0,0,0,58085,6240.699183,NA,1,NA,1980.861922704,188.7074
"56025600",7691,15,295256,5114469,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,973,498,252,77,1,0,0,0,0,0,0,58085,4220.218391,NA,1,NA,2242.484668728,173.581
"56027700",7692,15,286539,5109983,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,977,529,270,64,1,0,0,0,0,0,0,58085,445.1967693,NA,1,NA,2258.623757136,195.7766
"56031600",7693,15,286987,5148410,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1051,536,275,41,1,0,0,0,0,0,0,58085,10504.97189,NA,1,NA,2144.537307912,172.74103
"56040400",7694,15,276760,5113651,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,974,480,272,87,1,0,0,0,0,0,0,58085,2386.372541,NA,1,NA,2216.474981208,172.85324
"56066500",7695,15,272702,5136664,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,993,537,339,87,1,0,0,0,0,0,0,58085,6172.673807,NA,1,NA,1956.807817944,172.74103
"56074000",7696,15,268764,5151531,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,1013,540,289,103,1,0,0,0,0,0,0,58085,6187.378609,NA,1,NA,1972.542100176,172.74103
"56084500",7697,15,264812,5123951,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,894,425,222,81,1,0,0,0,0,0,0,58085,142.8314333,NA,1,NA,2511.787214784,215.3632
"56099100",7698,15,256910,5144738,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,896,400,186,49,1,0,0,0,0,0,0,58085,2477.053057,NA,1,NA,2209.0971774,177.12253
"56102100",7699,15,257191,5167509,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,821,454,176,50,1,0,0,0,0,0,0,58085,4617.793609,NA,1,NA,2096.101230936,173.581
"56104800",7700,15,248931,5169191,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,737,310,104,37,1,0,0,0,0,0,0,58085,3191.898676,NA,1,NA,2256.711915384,189.69185
"56113900",7701,15,269384,5154834,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,996,541,297,98,1,0,0,0,0,0,0,58085,4827.235921,NA,1,NA,2181.762746952,183.29218
"56116700",7702,15,253623,5155216,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,847,344,158,35,1,0,0,0,0,0,0,58085,5312.69446,NA,1,NA,2037.457400064,194.3166
"56160200",7703,15,255679,5164576,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,1,1,826,419,156,46,1,0,0,0,0,0,0,58085,2072.310874,NA,1,NA,2393.66435568,172.85324
"56161400",7704,15,266299,5162547,"56","otter tail",0,0,0,"unnamed",0,0,0,0,0,NA,NA,922,537,273,51,1,0,0,0,0,0,0,58085,317.5722817,NA,1,NA,2436.164851776,195.7766
"60004400",7705,15,301011,5291819,"60","polk",0,0,0,"unnamed",0,0,0,0,0,NA,NA,373,134,68,27,1,0,0,0,0,0,0,31660,2457.710671,NA,1,NA,1754.44649088,151.21332
"6009700",7706,15,235320,5022010,"6","big stone",0,0,0,"unnamed",0,0,0,0,0,NA,NA,94,79,51,30,1,0,0,0,0,0,0,5050,310.6404668,NA,1,NA,3751.881193296,290.3819
"6029100",7707,15,238584,5026991,"6","big stone",0,0,0,"unnamed",0,0,0,0,0,NA,NA,100,84,55,39,1,0,0,0,0,0,0,5050,5361.433691,NA,1,NA,3513.359434656,228.19098
"6033500",7708,15,240806,5028261,"6","big stone",0,0,0,"unnamed",0,0,0,0,0,1,0,111,86,62,37,1,0,0,0,0,0,0,5050,6628.528813,NA,1,NA,3396.536649816,228.19098
"61005700",7709,15,319263,5050421,"61","pope",0,0,0,"unnamed",0,0,0,0,0,NA,NA,478,166,92,18,1,0,0,0,0,0,0,11049,1438.698495,NA,1,NA,1531.776475248,304.147
"61013600",7710,15,302608,5039697,"61","pope",0,0,0,"unnamed",0,0,0,0,0,NA,NA,390,157,73,32,1,0,0,0,0,0,0,11049,2637.523894,NA,1,NA,1319.79957252,283.62408
"61022800",7711,15,317994,5039295,"61","pope",0,0,0,"unnamed",0,0,0,0,0,NA,NA,418,144,101,33,1,0,0,0,0,0,0,11049,2533.228718,NA,1,NA,1333.660371288,248.5992
"61043800",7712,15,290182,5058453,"61","pope",0,0,0,"unnamed",0,0,0,0,0,NA,NA,514,240,103,32,1,0,0,0,0,0,0,11049,3548.755931,NA,1,NA,1360.453449624,289.42447
"62002600",7713,15,494235,4992712,"62","ramsey",0,0,0,"teal pond",0,0,0,0,0,NA,NA,516,285,155,58,1,0,0,0,0,0,0,540649,1409.196176,NA,1,NA,1755.419596944,251.18095
"62007200",7714,15,488056,4991340,"62","ramsey",0,0,0,"karth",0,0,0,0,0,1,1,559,290,129,52,1,0,0,0,0,0,0,540649,1247.183928,NA,1,NA,1744.729412496,251.18095
"69013600",7715,15,576942,5224397,"69","saint louis",0,0,0,"marion",0,0,0,0,0,NA,NA,223,109,59,19,1,0,0,0,0,0,0,199980,27050.39908,NA,1,NA,1839.860339832,127.707306
"69033100",7716,15,564256,5342397,"69","saint louis",0,0,0,"weeny",0,0,0,0,0,NA,NA,381,197,105,54,1,0,0,0,0,0,0,199980,39838.36724,NA,1,NA,1843.043276736,208.87845
"69036000",7717,15,566821,5345870,"69","saint louis",0,0,0,"profit",0,0,0,0,0,0,0,368,177,97,54,1,0,0,0,0,0,0,199980,42610.75564,NA,1,NA,1843.043276736,196.5183
"69036300",7718,15,562203,5344464,"69","saint louis",0,0,0,"posse",0,0,0,0,0,NA,NA,373,173,109,68,1,0,0,0,0,0,0,199980,42340.86737,NA,1,NA,1843.043276736,196.5183
"69079100",7719,15,518750,5281691,"69","saint louis",0,0,0,"beaver",0,0,0,0,0,NA,NA,321,79,35,16,1,0,0,0,0,0,0,199980,7175.587454,NA,1,NA,1854.313321104,153.82472
"69098800",7720,15,568457,5258589,"69","saint louis",0,0,0,"hush",0,0,0,0,0,NA,NA,348,86,34,6,1,0,0,0,0,0,0,199980,13961.01473,NA,1,NA,2198.514245784,153.82472
"69102900",7721,15,541398,5295496,"69","saint louis",0,0,0,"little lost",0,0,0,0,0,NA,NA,330,101,13,5,1,0,0,0,0,0,0,199980,3550.119971,NA,1,NA,2123.145870264,152.27159
"69104000",7722,15,583901,5311965,"69","saint louis",0,0,0,"little dry",0,0,0,0,0,NA,NA,652,300,144,36,1,0,0,0,0,0,0,199980,5631.708022,NA,1,NA,2037.653151648,202.20891
"69109500",7723,15,570066,5347213,"69","saint louis",0,0,0,"mug",0,0,0,0,0,0,0,369,171,94,37,1,0,0,0,0,0,0,199980,43182.33318,NA,1,NA,1843.043276736,196.5183
"69110700",7724,15,532778,5352917,"69","saint louis",0,0,0,"unnamed",0,0,0,0,0,NA,NA,261,146,53,22,1,0,0,0,0,0,0,199980,28469.558,NA,1,NA,1843.043276736,167.1505
"69124500",7725,15,521010,5193939,"69","saint louis",0,0,0,"tonikins",0,0,0,0,0,NA,NA,304,62,26,3,1,0,0,0,0,0,0,199980,4843.103162,NA,1,NA,1835.257770336,163.22046
"70021100",7726,15,457747,4952647,"70","scott",0,0,0,"unnamed",0,0,0,0,0,1,1,354,161,94,19,1,0,0,0,0,0,0,143680,4026.680956,NA,1,NA,1752.991071744,187.5831
"70025300",7727,15,460388,4961281,"70","scott",0,0,0,"shakopee memorial pond",0,0,0,0,0,NA,NA,418,216,111,35,1,0,0,0,0,0,0,143680,1953.834313,NA,1,NA,1949.202970152,226.6509
"71000200",7728,15,459940,5029034,"71","sherburne",0,0,0,"twin",0,0,0,0,0,NA,NA,414,104,51,28,1,0,0,0,0,0,0,93528,4091.184991,NA,1,NA,1607.009857704,129.09186
"71004900",7729,15,455989,5036470,"71","sherburne",0,0,0,"unnamed",0,0,0,0,0,NA,NA,343,83,47,18,1,0,0,0,0,0,0,93528,1593.350423,NA,1,NA,1837.47901596,169.27806
"71017300",7730,15,456820,5038438,"71","sherburne",0,0,0,"unnamed",0,0,0,0,0,1,1,323,78,46,17,1,0,0,0,0,0,0,93528,2242.440508,NA,1,NA,1852.782909144,160.77121
"72000800",7731,15,437017,4942926,"72","sibley",0,0,0,"hillstrom",0,0,0,0,0,1,1,261,75,17,5,1,0,0,0,0,0,0,14827,1086.613418,NA,1,NA,1651.911649272,263.87744
"73003000",7732,15,404455,5058024,"73","stearns",0,0,0,"unnamed",0,0,0,0,0,NA,NA,346,109,40,6,1,0,0,0,0,0,0,155652,3774.517396,NA,1,NA,1722.060285864,122.09152
"73017800",7733,15,380675,5053520,"73","stearns",0,0,0,"schwinghammer",0,0,0,0,0,1,1,356,174,94,38,1,0,0,0,0,0,0,155652,790.8956972,NA,1,NA,1981.888392456,245.31778
"73020900",7734,15,365080,5057420,"73","stearns",0,0,0,"unnamed",0,0,0,0,0,NA,NA,346,160,67,19,1,0,0,0,0,0,0,155652,584.4430403,NA,1,NA,1957.368955824,232.48038
"73054000",7735,15,384336,5034858,"73","stearns",0,0,0,"unnamed",0,0,0,0,0,NA,NA,454,176,125,40,1,0,0,0,0,0,0,155652,471.2506815,NA,1,NA,1808.586115056,239.57318
"75033900",7736,15,281445,5045850,"75","stevens",0,0,0,"unnamed",0,0,0,0,0,NA,NA,416,113,36,11,1,0,0,0,0,0,0,9693,2572.139784,NA,1,NA,1455.111778416,183.8411
"76017300",7737,15,307351,5029210,"76","swift",0,0,0,"unnamed",0,0,0,0,0,NA,NA,321,116,72,18,1,0,0,0,0,0,0,9419,6933.384402,NA,1,NA,1229.442135264,170.48228
"77009800",7738,15,361160,5073877,"77","todd",0,0,0,"unnamed",0,0,0,0,0,NA,NA,342,122,92,28,1,0,0,0,0,0,0,24233,81.80953083,NA,1,NA,1633.406092872,182.6186
"77026500",7739,15,348301,5103299,"77","todd",0,0,0,"unnamed",0,0,0,0,0,NA,NA,408,84,21,2,1,0,0,0,0,0,0,24233,5997.1077,NA,1,NA,1241.820624792,158.58653
"80006600",7740,15,337058,5145333,"80","wadena",0,0,0,"wadena city pond",0,0,0,0,0,NA,NA,344,38,4,2,1,0,0,0,0,0,0,13761,95.19304121,NA,1,NA,3121.836162624,306.89386
"80007900",7741,15,357002,5138299,"80","wadena",0,0,0,"unnamed",0,0,0,0,0,NA,NA,318,55,16,10,1,0,0,0,0,0,0,13761,1999.992765,NA,1,NA,1510.514694936,255.0371
"82009600",7742,15,509984,4970140,"82","washington",0,0,0,"pepper's pond",0,0,0,0,0,NA,NA,382,179,67,14,1,0,0,0,0,0,0,253117,763.8867959,NA,1,NA,1865.93252244,254.50986
"82009800",7743,15,501441,4970470,"82","washington",0,0,0,"ria",0,0,0,0,0,1,1,436,216,111,27,1,0,0,0,0,0,0,253117,1375.604555,NA,1,NA,1767.842100888,247.58562
"82013300",7744,15,506977,4988629,"82","washington",0,0,0,"sunnybrook",0,0,0,0,0,1,1,438,245,161,59,1,0,0,0,0,0,0,253117,1521.383254,NA,1,NA,1770.755045256,238.20409
"82037100",7745,15,503706,4986431,"82","washington",0,0,0,"unnamed",0,0,0,0,0,1,0,454,255,171,55,1,0,0,0,0,0,0,253117,52.23036509,NA,1,NA,3000.305800392,293.11398
"86008300",7746,15,436511,5010365,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,491,224,122,33,1,0,0,0,0,0,0,132550,1898.513414,NA,1,NA,1940.166128736,210.8031
"86015000",7747,15,427145,5015873,"86","wright",0,0,0,"unnamed",0,0,0,0,0,1,0,474,240,149,49,1,0,0,0,0,0,0,132550,6452.406123,NA,1,NA,1762.437215616,210.83597
"86022800",7748,15,417663,5013690,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,497,249,166,46,1,0,0,0,0,0,0,132550,2481.692687,NA,1,NA,1898.687616792,223.44853
"86023500",7749,15,416660,5027080,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,461,232,127,47,1,0,0,0,0,0,0,132550,86.9007523,NA,1,NA,2012.782227672,269.912
"86028700",7750,15,402841,5013423,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,473,251,114,38,1,0,0,0,0,0,0,132550,2787.446801,NA,1,NA,1827.295054968,223.44853
"86041600",7751,15,448864,5007947,"86","wright",0,0,0,"unnamed",0,0,0,0,0,NA,NA,534,204,79,15,1,0,0,0,0,0,0,132550,1219.927739,NA,1,NA,1795.2426918,232.68866
"9007200",7752,15,496489,5164362,"9","carlton",0,0,0,"school",0,0,0,0,0,NA,NA,313,110,49,22,1,0,0,0,0,0,0,35738,2467.350029,NA,1,NA,1555.156492584,135.79742
"9009100",7753,15,537660,5157235,"9","carlton",0,0,0,"unnamed",0,0,0,0,0,NA,NA,207,117,69,31,1,0,0,0,0,0,0,35738,5629.097689,NA,1,NA,1813.727770368,123.685005
"9011100",7754,15,531980,5175837,"9","carlton",0,0,0,"unnamed",0,0,0,0,0,NA,NA,244,103,66,16,1,0,0,0,0,0,0,35738,7177.236244,NA,1,NA,1758.366196128,165.55272
"9012100",7755,15,523350,5141406,"9","carlton",0,0,0,"unnamed",0,0,0,0,0,NA,NA,251,125,79,37,1,0,0,0,0,0,0,35738,3733.704449,NA,1,NA,1550.914093272,138.935
"9015600",7756,15,533171,5156427,"9","carlton",0,0,0,"unnamed",0,0,0,0,0,NA,NA,217,133,76,28,1,0,0,0,0,0,0,35738,1511.549572,NA,1,NA,1745.163575856,157.62485
"1003900",7757,14,482256,5184295,"1","aitkin",0,0,0,"unnamed",0,0,0,0,0,NA,NA,339,119,59,40,1,0,0,0,0,0,0,15583,7314.727571,NA,1,NA,1135.852680096,170.48228
"1021900",7758,14,441921,5145748,"1","aitkin",0,0,0,"round",0,0,0,0,0,NA,NA,640,312,189,82,1,0,0,0,0,0,0,15583,2027.817376,NA,1,NA,1546.321975224,308.51135
"1022700",7759,14,442913,5149043,"1","aitkin",0,0,0,"unnamed",0,0,0,0,0,NA,NA,655,319,181,70,1,0,0,0,0,0,0,15583,1776.781443,NA,1,NA,1651.736052984,302.67087
